EAR,label
0.2101882472611958,0
0.2898138557434805,0
0.25831525200579797,0
0.25344293660175066,0
0.2562207143795284,0
0.24530075054591344,0
0.25942732286280734,0
0.27296950447997703,0
0.2750807506562153,0
0.25604329581823343,0
0.22596210638834216,1
0.22187641912201328,1
0.23977331159975063,1
0.22332157693822824,1
0.22362458244977731,1
0.22174320886915264,1
0.16883005012009,1
0.16532150898517,1
0.18444963249396118,1
0.17872188168471997,1
